Order_ID,Date,Client,Categorie,Produit,Quantite,Prix_Unitaire,Remise,Pays,Canal_Vente,Frais_Livraison,Satisfaction,Montant_Total
CMD00223,2024-11-25,Ali Benali,Jouets,Peluche,4,1677.27,0.25,Italie,Magasin,9.12,5,5031.8099999999995
CMD00224,2024-09-15,Lucie Martin,Beauté,Sérum,3,361.29,0.05,Allemagne,Magasin,0.55,2,1029.6765
CMD00225,2024-04-08,Carlos Gomez,Beauté,Sérum,5,125.11,0.3,Espagne,Magasin,3.24,1,437.88499999999993
CMD00226,2024-06-26,Lucie Martin,Mode,Chaussures,4,1989.87,0.2,Allemagne,Web,3.9,3,6367.584
CMD00227,2024-04-29,Nina Müller,Électronique,Smartphone,2,1395.08,0.1,Espagne,Magasin,12.24,5,2511.144
CMD00228,2024-04-07,Paolo Bianchi,Jouets,Puzzle,5,1078.58,0.0,Allemagne,Web,13.42,5,5392.9
CMD00229,2024-05-16,Carlos Gomez,Sport,Ballon,3,1756.15,0.1,France,Web,4.09,5,4741.6050000000005
CMD00230,2024-09-17,Emma Rossi,Beauté,Crème visage,3,1911.75,0.15,Belgique,Web,0.53,1,4874.9625
CMD00231,2024-06-24,Sarah Moreau,Jouets,Peluche,3,183.1,0.15,France,Web,5.59,3,466.905
CMD00232,2024-10-10,Sarah Moreau,Maison,Machine à café,2,1069.88,0.2,Maroc,App,3.3,5,1711.8080000000002
CMD00233,2024-04-24,Jean Dupont,Sport,Tapis de course,5,1983.04,0.05,Italie,App,7.43,5,9419.44
CMD00234,2024-08-24,Lucie Martin,Maison,Mixeur,2,1146.92,0.05,France,App,8.16,5,2179.148
CMD00235,2024-12-18,Lucie Martin,Électronique,Smartphone,1,1758.47,0.1,Suisse,App,13.02,4,1582.623
CMD00236,2024-12-10,Léa Durand,Électronique,Smartphone,3,1735.92,0.0,Belgique,App,5.01,5,5207.76
CMD00237,2024-01-07,Emma Rossi,Beauté,Rouge à lèvres,5,1363.48,0.3,Italie,App,10.48,4,4772.179999999999
CMD00238,2024-06-08,Carlos Gomez,Jouets,Jeu de société,5,1762.93,0.05,France,App,6.98,2,8373.9175
CMD00239,2024-09-14,Paolo Bianchi,Sport,Vélo,3,464.96,0.3,Belgique,Web,2.41,4,976.4159999999998
CMD00240,2024-02-15,Jean Dupont,Jouets,Voiture téléguidée,5,1019.86,0.3,Allemagne,Web,2.9,5,3569.5099999999998
CMD00241,2024-07-06,Léa Durand,Beauté,Parfum,3,1962.56,0.0,France,App,1.74,2,5887.68
CMD00242,2024-08-20,Sarah Moreau,Sport,Chaussures de sport,5,1561.89,0.25,Suisse,App,4.25,2,5857.087500000001
CMD00243,2024-10-04,Sarah Moreau,Mode,Veste,2,690.33,0.15,Maroc,Web,2.69,5,1173.5610000000001
CMD00244,2024-07-10,Emma Rossi,Sport,Tapis de course,4,355.77,0.15,Belgique,App,1.02,3,1209.618
CMD00245,2024-01-22,Lucie Martin,Mode,Veste,1,1544.26,0.0,Maroc,App,8.73,1,1544.26
CMD00246,2024-07-22,Lucie Martin,Sport,Tapis de course,2,158.64,0.05,Espagne,App,13.07,5,301.41599999999994
CMD00247,2024-02-02,Jean Dupont,Mode,Veste,4,1298.67,0.15,Allemagne,Web,11.37,5,4415.478
CMD00248,2024-10-11,Emma Rossi,Jouets,Voiture téléguidée,3,512.49,0.3,France,App,6.69,2,1076.229
CMD00249,2024-06-05,Paolo Bianchi,Mode,Montre,4,858.1,0.2,Italie,Web,12.81,5,2745.92
CMD00250,2024-01-22,Youssef El Amrani,Électronique,Tablette,3,449.33,0.05,Maroc,Web,11.59,4,1280.5905
CMD00251,2024-01-21,Léa Durand,Électronique,Tablette,3,553.79,0.0,Belgique,App,14.45,4,1661.37
CMD00252,2024-09-13,Jean Dupont,Mode,Jean,5,1280.67,0.25,Italie,Magasin,11.4,5,4802.512500000001
CMD00253,2024-11-15,Carlos Gomez,Sport,Tapis de course,2,1789.26,0.3,Italie,Magasin,11.19,3,2504.964
CMD00254,2024-07-26,Jean Dupont,Électronique,Ordinateur portable,1,1306.82,0.15,Maroc,Web,8.44,4,1110.797
CMD00255,2024-11-04,Carlos Gomez,Beauté,Sérum,3,1936.7,0.25,France,App,3.06,5,4357.575000000001
CMD00256,2024-06-29,Léa Durand,Mode,Chaussures,3,1691.12,0.15,France,App,0.27,5,4312.356
CMD00257,2024-08-09,Jean Dupont,Électronique,Ordinateur portable,4,1935.35,0.15,Belgique,Magasin,11.95,1,6580.19
CMD00258,2024-11-14,Youssef El Amrani,Électronique,TV 4K,1,1218.54,0.15,Suisse,Web,6.45,1,1035.759
CMD00259,2024-03-12,Jean Dupont,Mode,Jean,5,545.3,0.1,Allemagne,Web,14.77,1,2453.85
CMD00260,2024-10-27,Ali Benali,Jouets,Puzzle,5,154.17,0.05,Espagne,App,7.2,3,732.3074999999999
CMD00261,2024-08-01,Nina Müller,Mode,Sac à main,1,1721.64,0.25,Espagne,App,13.62,3,1291.23
CMD00262,2024-05-27,Jean Dupont,Sport,Tapis de course,3,218.81,0.0,Maroc,App,1.54,4,656.4300000000001
CMD00263,2024-08-12,Léa Durand,Mode,Jean,1,1123.7,0.05,Allemagne,App,4.9,2,1067.515
CMD00264,2024-06-02,Paolo Bianchi,Maison,Lampadaire,1,1766.24,0.25,Suisse,App,0.5,4,1324.68
CMD00265,2024-05-22,Léa Durand,Maison,Aspirateur,2,1955.16,0.05,Belgique,App,10.34,2,3714.804
CMD00266,2024-11-12,Emma Rossi,Sport,Tapis de course,2,91.96,0.15,Suisse,Web,1.57,3,156.332
CMD00267,2024-07-22,Youssef El Amrani,Mode,Sac à main,3,1793.48,0.0,Allemagne,Web,14.04,1,5380.4400000000005
CMD00268,2024-01-07,Nina Müller,Mode,Chaussures,2,1254.36,0.15,Suisse,Web,5.09,3,2132.412
CMD00269,2024-01-03,Carlos Gomez,Jouets,Lego,3,1790.69,0.15,France,App,8.96,2,4566.259499999999
CMD00270,2024-03-27,Youssef El Amrani,Maison,Lampadaire,1,336.36,0.25,Italie,Web,1.22,4,252.27
CMD00271,2024-02-24,Léa Durand,Sport,Raquette,4,327.49,0.2,Maroc,Magasin,9.24,3,1047.968
CMD00272,2024-10-26,Nina Müller,Mode,Veste,4,1491.12,0.2,France,Magasin,11.85,3,4771.584
CMD00273,2024-02-28,Emma Rossi,Sport,Vélo,2,51.51,0.1,France,App,3.43,1,92.718
CMD00274,2024-07-25,Léa Durand,Jouets,Lego,3,172.24,0.1,Belgique,Magasin,10.2,5,465.04800000000006
CMD00275,2024-01-24,Youssef El Amrani,Mode,Sac à main,1,1682.5,0.0,Italie,Magasin,13.02,2,1682.5
CMD00276,2024-05-31,Lucie Martin,Sport,Raquette,4,1261.24,0.15,Espagne,Web,5.57,4,4288.216
CMD00277,2024-12-19,Ali Benali,Sport,Ballon,2,1735.39,0.0,Belgique,App,6.58,5,3470.78
CMD00278,2024-08-30,Ali Benali,Mode,Montre,4,1748.11,0.05,Espagne,Magasin,11.89,2,6642.817999999999
CMD00279,2024-01-18,Sarah Moreau,Sport,Ballon,3,574.87,0.2,France,App,3.16,5,1379.688
CMD00280,2024-08-27,Jean Dupont,Beauté,Crème visage,5,1468.89,0.1,France,Magasin,11.64,4,6610.005000000001
CMD00281,2024-11-20,Ali Benali,Maison,Ventilateur,2,482.71,0.25,Suisse,App,7.69,5,724.0649999999999
CMD00282,2024-03-24,Ali Benali,Électronique,Tablette,5,879.96,0.25,Espagne,App,13.06,1,3299.8500000000004
CMD00283,2024-01-28,Nina Müller,Électronique,Ordinateur portable,2,199.57,0.0,Espagne,App,5.87,1,399.14
CMD00284,2024-06-12,Emma Rossi,Beauté,Shampoing,2,1717.39,0.2,Espagne,App,4.88,4,2747.8240000000005
CMD00285,2024-04-27,Carlos Gomez,Beauté,Rouge à lèvres,5,481.69,0.3,France,Magasin,3.54,3,1685.9149999999997
CMD00286,2024-05-12,Emma Rossi,Maison,Machine à café,2,903.07,0.15,Italie,Web,12.43,1,1535.219
CMD00287,2024-10-10,Nina Müller,Jouets,Lego,4,1179.89,0.15,Belgique,Web,10.6,4,4011.626
CMD00288,2024-10-31,Léa Durand,Électronique,Smartphone,1,1215.02,0.3,Suisse,App,9.96,5,850.5139999999999
CMD00289,2024-09-07,Nina Müller,Maison,Lampadaire,1,1413.72,0.15,Allemagne,App,12.96,4,1201.662
CMD00290,2024-01-20,Carlos Gomez,Mode,Veste,5,78.03,0.25,Belgique,Magasin,0.86,5,292.61249999999995
CMD00291,2024-09-01,Léa Durand,Beauté,Sérum,2,88.29,0.3,Allemagne,App,3.37,5,123.606
CMD00292,2024-10-02,Jean Dupont,Beauté,Shampoing,3,639.15,0.0,France,App,8.77,4,1917.4499999999998
CMD00293,2024-08-04,Nina Müller,Maison,Lampadaire,5,965.0,0.1,Allemagne,Web,0.07,2,4342.5
CMD00294,2024-06-26,Youssef El Amrani,Électronique,Tablette,2,1946.46,0.3,France,App,6.82,3,2725.044
CMD00295,2024-11-03,Emma Rossi,Jouets,Jeu de société,4,1069.17,0.3,Allemagne,Magasin,0.45,5,2993.676
CMD00296,2024-05-08,Sarah Moreau,Mode,Veste,2,411.69,0.3,Maroc,App,2.44,5,576.366
CMD00297,2024-07-11,Ali Benali,Maison,Ventilateur,5,893.06,0.2,Allemagne,App,14.45,2,3572.24
CMD00298,2024-01-26,Carlos Gomez,Beauté,Rouge à lèvres,2,754.85,0.25,Allemagne,Web,7.46,1,1132.275
CMD00299,2024-01-01,Ali Benali,Maison,Lampadaire,1,70.47,0.0,Maroc,App,10.34,1,70.47
CMD00300,2024-12-26,Emma Rossi,Électronique,Smartphone,3,1882.34,0.25,Allemagne,App,5.91,5,4235.264999999999
CMD00301,2024-06-09,Jean Dupont,Sport,Ballon,2,703.66,0.05,Belgique,Web,14.99,1,1336.954
CMD00302,2024-06-07,Paolo Bianchi,Jouets,Peluche,1,1986.74,0.2,Suisse,Web,11.74,5,1589.392
CMD00303,2024-04-11,Nina Müller,Sport,Vélo,1,227.13,0.05,Allemagne,App,6.06,4,215.77349999999998
CMD00304,2024-12-30,Youssef El Amrani,Beauté,Rouge à lèvres,3,1617.61,0.05,France,App,13.17,3,4610.188499999999
CMD00305,2024-07-31,Ali Benali,Électronique,Casque audio,3,757.59,0.25,Italie,App,8.17,1,1704.5774999999999
CMD00306,2024-11-11,Emma Rossi,Jouets,Voiture téléguidée,1,739.26,0.3,Espagne,Web,8.45,3,517.482
CMD00307,2024-04-11,Paolo Bianchi,Électronique,Tablette,5,902.9,0.0,Suisse,App,8.19,3,4514.5
CMD00308,2024-09-21,Sarah Moreau,Maison,Ventilateur,2,1178.25,0.25,Allemagne,App,9.64,2,1767.375
CMD00309,2024-08-08,Paolo Bianchi,Maison,Aspirateur,3,1089.3,0.05,Allemagne,Web,7.19,5,3104.5049999999997
CMD00310,2024-10-26,Jean Dupont,Maison,Aspirateur,2,226.75,0.2,Espagne,Web,5.98,5,362.8
CMD00311,2024-12-29,Paolo Bianchi,Jouets,Lego,4,1219.73,0.3,Espagne,App,12.19,2,3415.2439999999997
CMD00312,2024-05-03,Ali Benali,Jouets,Jeu de société,3,1047.26,0.2,Espagne,Web,2.94,5,2513.424
CMD00313,2024-05-20,Jean Dupont,Jouets,Lego,1,1312.84,0.1,France,Web,0.9,5,1181.556
CMD00314,2024-02-21,Lucie Martin,Mode,Montre,3,211.83,0.2,Allemagne,Magasin,9.26,5,508.39200000000005
CMD00315,2024-06-06,Lucie Martin,Beauté,Crème visage,3,1859.92,0.15,Maroc,Web,8.09,2,4742.796
CMD00316,2024-12-15,Emma Rossi,Jouets,Jeu de société,2,805.81,0.2,Allemagne,App,6.2,1,1289.296
CMD00317,2024-06-07,Youssef El Amrani,Jouets,Puzzle,3,255.21,0.15,Italie,Magasin,2.72,5,650.7855
CMD00318,2024-09-19,Emma Rossi,Sport,Ballon,1,1138.95,0.05,Suisse,Web,13.77,4,1082.0025
CMD00319,2024-05-20,Ali Benali,Maison,Aspirateur,1,753.28,0.2,Espagne,Web,9.5,3,602.624
CMD00320,2024-04-30,Carlos Gomez,Mode,Sac à main,5,1769.57,0.0,Suisse,Web,11.91,2,8847.85
CMD00321,2024-03-08,Youssef El Amrani,Sport,Chaussures de sport,5,1812.72,0.0,Suisse,Web,3.55,5,9063.6
CMD00322,2024-12-10,Léa Durand,Sport,Ballon,2,1466.6,0.15,France,Magasin,6.36,2,2493.22
CMD00323,2024-03-09,Léa Durand,Électronique,Casque audio,2,1535.65,0.05,Maroc,App,6.78,2,2917.735
CMD00324,2024-05-29,Lucie Martin,Beauté,Rouge à lèvres,1,1476.38,0.05,Espagne,Web,7.09,5,1402.5610000000001
CMD00325,2024-05-17,Youssef El Amrani,Mode,Chaussures,5,1287.52,0.15,Suisse,App,3.09,3,5471.96
CMD00326,2024-09-14,Jean Dupont,Électronique,TV 4K,1,787.9,0.2,Italie,Magasin,0.88,1,630.32
CMD00327,2024-06-15,Jean Dupont,Sport,Chaussures de sport,3,1198.12,0.05,Belgique,Web,6.06,5,3414.6419999999994
CMD00328,2024-03-08,Nina Müller,Jouets,Voiture téléguidée,1,1387.95,0.3,Italie,App,5.12,3,971.5649999999999
CMD00329,2024-08-19,Youssef El Amrani,Beauté,Shampoing,2,681.08,0.3,France,Magasin,11.59,4,953.512
CMD00330,2024-03-10,Carlos Gomez,Mode,Montre,5,1789.44,0.1,Suisse,Web,6.02,1,8052.4800000000005
CMD00331,2024-01-05,Paolo Bianchi,Mode,Montre,1,1238.14,0.2,France,Web,7.79,2,990.5120000000002
CMD00332,2024-03-07,Léa Durand,Électronique,Casque audio,4,475.09,0.2,Maroc,Web,4.07,2,1520.288
CMD00333,2024-08-02,Sarah Moreau,Maison,Mixeur,4,655.42,0.1,Maroc,App,2.85,2,2359.5119999999997
CMD00334,2024-09-20,Ali Benali,Mode,Chaussures,4,1327.06,0.0,Espagne,Magasin,14.93,4,5308.24
CMD00335,2024-11-06,Carlos Gomez,Électronique,Casque audio,4,186.65,0.2,Maroc,Magasin,2.63,1,597.2800000000001
CMD00336,2024-05-24,Lucie Martin,Mode,Veste,2,202.39,0.0,France,Web,12.33,4,404.78
CMD00337,2024-10-05,Sarah Moreau,Électronique,TV 4K,4,1962.66,0.1,Maroc,Magasin,13.91,5,7065.576
CMD00338,2024-11-16,Nina Müller,Sport,Vélo,4,1948.59,0.25,Espagne,App,14.89,4,5845.7699999999995
CMD00339,2024-08-18,Nina Müller,Électronique,Casque audio,1,1346.4,0.15,Italie,Web,9.35,2,1144.44
CMD00340,2024-05-21,Jean Dupont,Électronique,Tablette,1,1220.89,0.15,Espagne,App,11.73,2,1037.7565
CMD00341,2024-12-06,Emma Rossi,Jouets,Jeu de société,4,613.23,0.05,Allemagne,Web,5.13,1,2330.274
CMD00342,2024-06-28,Lucie Martin,Maison,Aspirateur,2,1874.55,0.0,Allemagne,Magasin,7.65,3,3749.1
CMD00343,2024-05-22,Youssef El Amrani,Jouets,Puzzle,2,1205.18,0.3,Italie,Web,2.43,3,1687.252
CMD00344,2024-02-11,Nina Müller,Maison,Aspirateur,4,1704.34,0.05,Espagne,App,7.52,1,6476.491999999999
CMD00345,2024-12-01,Sarah Moreau,Maison,Lampadaire,2,1259.62,0.25,Suisse,App,13.17,3,1889.4299999999998
CMD00346,2024-12-12,Léa Durand,Mode,Sac à main,4,1639.28,0.3,Maroc,App,6.04,2,4589.9839999999995
CMD00347,2024-01-25,Jean Dupont,Mode,Montre,2,454.99,0.25,France,Magasin,14.63,2,682.485
CMD00348,2024-04-19,Youssef El Amrani,Électronique,Ordinateur portable,2,273.72,0.25,Espagne,Web,4.71,1,410.58000000000004
CMD00349,2024-05-20,Ali Benali,Beauté,Rouge à lèvres,5,641.89,0.1,Espagne,App,5.98,1,2888.505
CMD00350,2024-03-19,Emma Rossi,Beauté,Rouge à lèvres,5,252.31,0.2,Allemagne,Web,0.39,1,1009.24
CMD00351,2024-05-20,Emma Rossi,Beauté,Parfum,4,169.13,0.15,Suisse,App,14.49,4,575.0419999999999
CMD00352,2024-02-12,Léa Durand,Beauté,Shampoing,4,884.63,0.15,Espagne,Magasin,12.77,5,3007.7419999999997
CMD00353,2024-09-22,Emma Rossi,Mode,Chaussures,2,1303.9,0.1,Belgique,App,5.8,5,2347.0200000000004
CMD00354,2024-03-23,Léa Durand,Mode,Sac à main,1,125.75,0.1,France,App,11.31,1,113.175
CMD00355,2024-09-19,Léa Durand,Jouets,Lego,1,293.08,0.0,Italie,Web,11.74,3,293.08
CMD00356,2024-04-10,Jean Dupont,Mode,Chaussures,4,1239.92,0.15,Italie,Web,14.95,1,4215.728
CMD00357,2024-03-03,Youssef El Amrani,Mode,Montre,4,619.44,0.15,Belgique,Web,9.84,2,2106.096
CMD00358,2024-01-07,Ali Benali,Jouets,Jeu de société,5,1774.34,0.25,France,Web,9.81,3,6653.775
CMD00359,2024-03-26,Jean Dupont,Beauté,Parfum,3,834.12,0.25,Suisse,Magasin,2.65,5,1876.77
CMD00360,2024-09-02,Emma Rossi,Jouets,Lego,5,31.95,0.05,Suisse,Web,2.01,5,151.7625
CMD00361,2024-03-05,Sarah Moreau,Jouets,Peluche,5,1522.98,0.05,Maroc,App,2.85,5,7234.155
CMD00362,2024-12-03,Youssef El Amrani,Électronique,Ordinateur portable,5,34.12,0.05,Belgique,Web,9.44,5,162.07
CMD00363,2024-07-06,Carlos Gomez,Sport,Tapis de course,5,1919.56,0.15,Suisse,App,5.57,1,8158.129999999999
CMD00364,2024-10-08,Ali Benali,Jouets,Puzzle,3,914.21,0.15,Espagne,Magasin,3.99,5,2331.2355000000002
CMD00365,2024-08-20,Ali Benali,Maison,Ventilateur,4,1730.67,0.15,Belgique,App,9.78,3,5884.278
CMD00366,2024-04-22,Emma Rossi,Beauté,Sérum,5,795.01,0.25,Allemagne,Web,5.89,2,2981.2875000000004
CMD00367,2024-02-29,Lucie Martin,Électronique,Smartphone,1,213.28,0.0,Suisse,Web,14.14,2,213.28
CMD00368,2024-08-19,Paolo Bianchi,Électronique,Ordinateur portable,5,565.94,0.05,France,Web,0.58,4,2688.215
CMD00369,2024-08-01,Emma Rossi,Beauté,Crème visage,5,1652.01,0.3,Espagne,Web,9.89,3,5782.034999999999
CMD00370,2024-03-09,Jean Dupont,Jouets,Peluche,1,1231.73,0.15,Italie,App,6.76,5,1046.9705
CMD00371,2024-03-27,Youssef El Amrani,Jouets,Peluche,4,1029.32,0.2,France,Magasin,0.72,1,3293.824
CMD00372,2024-05-12,Carlos Gomez,Maison,Lampadaire,3,1321.48,0.1,Allemagne,App,1.07,1,3567.996
CMD00373,2024-05-18,Paolo Bianchi,Sport,Vélo,4,1477.64,0.05,Espagne,Web,6.93,4,5615.032
CMD00374,2024-09-17,Lucie Martin,Beauté,Rouge à lèvres,4,1551.56,0.3,Suisse,App,11.76,3,4344.3679999999995
CMD00375,2024-12-02,Sarah Moreau,Beauté,Rouge à lèvres,5,1324.0,0.05,France,Magasin,0.31,4,6289.0
CMD00376,2024-10-18,Paolo Bianchi,Maison,Aspirateur,1,1952.22,0.3,Suisse,App,3.09,1,1366.5539999999999
CMD00377,2024-09-22,Paolo Bianchi,Beauté,Crème visage,4,1551.52,0.0,Maroc,App,14.4,2,6206.08
CMD00378,2024-06-29,Ali Benali,Électronique,Ordinateur portable,5,259.21,0.1,Suisse,Web,14.7,5,1166.445
CMD00379,2024-07-01,Paolo Bianchi,Sport,Vélo,4,321.71,0.05,Italie,App,5.07,2,1222.4979999999998
CMD00380,2024-04-23,Sarah Moreau,Sport,Chaussures de sport,1,750.61,0.1,France,Magasin,8.25,2,675.549
CMD00381,2024-06-22,Carlos Gomez,Maison,Aspirateur,4,488.98,0.2,Suisse,App,10.14,3,1564.736
CMD00382,2024-09-24,Ali Benali,Beauté,Rouge à lèvres,1,1295.16,0.1,Espagne,Magasin,10.07,1,1165.644
CMD00383,2024-05-05,Léa Durand,Maison,Lampadaire,1,1092.59,0.2,Italie,Magasin,11.33,5,874.072
CMD00384,2024-01-22,Paolo Bianchi,Mode,Jean,4,117.18,0.25,Espagne,Magasin,11.3,1,351.54
CMD00385,2024-10-09,Ali Benali,Électronique,TV 4K,4,95.92,0.05,Maroc,Web,1.62,5,364.496
CMD00386,2024-10-04,Youssef El Amrani,Mode,Montre,2,434.89,0.1,Allemagne,App,2.26,4,782.802
CMD00387,2024-01-23,Carlos Gomez,Mode,Sac à main,3,1518.79,0.0,Italie,Magasin,7.63,3,4556.37
CMD00388,2024-04-20,Jean Dupont,Beauté,Parfum,5,196.58,0.15,Italie,Magasin,9.54,5,835.465
CMD00389,2024-04-13,Sarah Moreau,Maison,Lampadaire,2,1120.5,0.0,Maroc,App,11.13,3,2241.0
CMD00390,2024-01-10,Youssef El Amrani,Maison,Machine à café,3,808.97,0.05,France,Web,9.86,1,2305.5645
CMD00391,2024-04-21,Carlos Gomez,Beauté,Parfum,5,1468.81,0.3,Maroc,Web,9.22,2,5140.834999999999
CMD00392,2024-11-09,Lucie Martin,Mode,Veste,5,1082.0,0.15,France,Magasin,0.08,2,4598.5
CMD00393,2024-01-20,Nina Müller,Sport,Vélo,4,1494.01,0.25,France,Web,11.24,5,4482.03
CMD00394,2024-04-10,Nina Müller,Maison,Mixeur,3,1514.97,0.3,Espagne,App,4.58,3,3181.437
CMD00395,2024-01-24,Paolo Bianchi,Maison,Aspirateur,2,742.94,0.2,Suisse,App,9.65,2,1188.7040000000002
CMD00396,2024-07-20,Ali Benali,Électronique,Casque audio,3,284.27,0.25,Espagne,Web,6.19,5,639.6075
CMD00397,2024-08-08,Léa Durand,Mode,Chaussures,4,370.83,0.2,Belgique,Web,1.39,4,1186.656
CMD00398,2024-09-10,Youssef El Amrani,Maison,Ventilateur,3,139.06,0.05,France,Web,8.42,4,396.32099999999997
CMD00399,2024-10-31,Léa Durand,Mode,Sac à main,2,1202.74,0.1,Belgique,App,4.05,4,2164.9320000000002
CMD00400,2024-04-26,Carlos Gomez,Jouets,Puzzle,3,126.52,0.2,Suisse,Magasin,11.19,2,303.648
CMD00401,2024-07-01,Carlos Gomez,Jouets,Voiture téléguidée,4,1039.37,0.2,Suisse,Magasin,2.21,1,3325.984
CMD00402,2024-09-07,Jean Dupont,Jouets,Peluche,1,186.31,0.15,Maroc,App,0.94,4,158.3635
CMD00403,2024-07-16,Carlos Gomez,Jouets,Lego,3,1469.9,0.25,Espagne,App,9.64,1,3307.2750000000005
CMD00404,2024-03-15,Emma Rossi,Mode,Jean,4,997.37,0.3,Suisse,App,1.78,4,2792.636
CMD00405,2024-05-17,Ali Benali,Jouets,Lego,1,1901.12,0.2,Maroc,App,2.77,5,1520.896
CMD00406,2024-07-16,Youssef El Amrani,Sport,Tapis de course,2,338.94,0.1,Maroc,Web,0.36,5,610.092
CMD00407,2024-02-04,Carlos Gomez,Sport,Chaussures de sport,1,1859.94,0.1,Italie,App,14.11,2,1673.9460000000001
CMD00408,2024-02-18,Sarah Moreau,Électronique,TV 4K,2,1746.73,0.2,Allemagne,App,6.93,4,2794.768
CMD00409,2024-09-16,Paolo Bianchi,Électronique,TV 4K,5,921.79,0.2,Espagne,Web,10.59,2,3687.16
CMD00410,2024-06-30,Ali Benali,Sport,Vélo,2,1819.69,0.0,France,Web,0.11,1,3639.38
CMD00411,2024-02-05,Youssef El Amrani,Maison,Machine à café,4,271.39,0.0,Maroc,Web,11.27,1,1085.56
CMD00412,2024-06-11,Sarah Moreau,Beauté,Sérum,5,147.23,0.15,Espagne,App,0.67,4,625.7275
CMD00413,2024-08-04,Carlos Gomez,Électronique,Tablette,4,1576.38,0.05,France,Magasin,4.08,2,5990.244
CMD00414,2024-03-24,Youssef El Amrani,Sport,Chaussures de sport,5,543.6,0.0,Suisse,Magasin,7.31,3,2718.0
CMD00415,2024-01-07,Léa Durand,Mode,Montre,2,1813.81,0.0,Belgique,Web,5.19,2,3627.62
CMD00416,2024-06-02,Lucie Martin,Beauté,Rouge à lèvres,2,1467.57,0.1,Maroc,App,14.45,5,2641.6259999999997
CMD00417,2024-01-21,Ali Benali,Mode,Montre,4,1577.55,0.25,Maroc,Magasin,10.96,2,4732.65
CMD00418,2024-12-10,Youssef El Amrani,Jouets,Voiture téléguidée,2,298.48,0.3,Espagne,App,2.97,1,417.872
CMD00419,2024-06-26,Léa Durand,Beauté,Crème visage,5,1220.97,0.0,Espagne,Web,2.75,1,6104.85
CMD00420,2024-03-21,Ali Benali,Maison,Ventilateur,5,458.38,0.05,Belgique,Magasin,1.33,1,2177.305
CMD00421,2024-03-26,Youssef El Amrani,Électronique,Smartphone,5,462.54,0.15,Belgique,Web,10.84,1,1965.795
CMD00422,2024-03-05,Ali Benali,Sport,Ballon,1,1091.64,0.25,France,Magasin,3.39,2,818.73
CMD00423,2024-03-06,Paolo Bianchi,Mode,Chaussures,2,339.89,0.05,Espagne,App,9.96,1,645.7909999999999
CMD00424,2024-12-09,Carlos Gomez,Maison,Ventilateur,2,929.97,0.1,Italie,Magasin,9.76,4,1673.9460000000001
CMD00425,2024-02-01,Emma Rossi,Sport,Raquette,4,718.39,0.1,Espagne,App,0.78,1,2586.204
CMD00426,2024-08-01,Léa Durand,Sport,Raquette,5,337.77,0.3,Espagne,Magasin,11.38,4,1182.195
CMD00427,2024-06-16,Jean Dupont,Maison,Ventilateur,5,1322.66,0.15,Belgique,Magasin,13.06,3,5621.305
CMD00428,2024-09-04,Paolo Bianchi,Électronique,TV 4K,2,1503.95,0.0,France,Web,0.41,1,3007.9
CMD00429,2024-09-18,Jean Dupont,Maison,Ventilateur,3,1819.35,0.0,Belgique,Web,5.86,3,5458.049999999999
CMD00430,2024-07-15,Léa Durand,Mode,Veste,4,908.88,0.1,Suisse,Magasin,5.71,3,3271.968
CMD00431,2024-10-23,Carlos Gomez,Maison,Lampadaire,3,399.26,0.15,Espagne,Web,7.85,4,1018.1129999999999
CMD00432,2024-02-11,Emma Rossi,Sport,Chaussures de sport,4,560.12,0.3,Italie,Web,9.64,2,1568.336
CMD00433,2024-12-30,Ali Benali,Sport,Tapis de course,4,1394.84,0.15,Belgique,App,2.49,3,4742.455999999999
CMD00434,2024-08-07,Sarah Moreau,Beauté,Rouge à lèvres,3,1795.4,0.1,Suisse,App,14.75,1,4847.580000000001
CMD00435,2024-04-10,Lucie Martin,Sport,Chaussures de sport,1,76.43,0.2,Belgique,App,10.99,3,61.144000000000005
CMD00436,2024-01-12,Lucie Martin,Électronique,Ordinateur portable,4,1599.2,0.25,Belgique,App,1.25,1,4797.6
CMD00437,2024-01-21,Léa Durand,Électronique,Tablette,3,1015.36,0.0,Suisse,Magasin,6.27,5,3046.08
CMD00438,2024-09-03,Jean Dupont,Jouets,Lego,5,652.79,0.15,France,Web,13.23,3,2774.3574999999996
CMD00439,2024-06-02,Sarah Moreau,Électronique,Tablette,3,1376.85,0.1,Italie,App,7.91,1,3717.4949999999994
CMD00440,2024-05-13,Emma Rossi,Mode,Veste,5,1947.18,0.15,Espagne,Web,12.87,4,8275.515
CMD00441,2024-12-29,Carlos Gomez,Maison,Aspirateur,3,1521.57,0.0,Maroc,App,7.07,4,4564.71
CMD00442,2024-10-12,Paolo Bianchi,Maison,Mixeur,1,722.02,0.05,Suisse,Magasin,12.29,4,685.919
CMD00443,2024-06-11,Sarah Moreau,Beauté,Shampoing,2,496.24,0.15,Suisse,Magasin,12.39,1,843.608
CMD00444,2024-03-15,Ali Benali,Sport,Tapis de course,4,1811.67,0.1,Allemagne,App,6.76,2,6522.012000000001
CMD00445,2024-05-18,Léa Durand,Jouets,Lego,1,876.66,0.25,Italie,Web,11.07,4,657.495
CMD00446,2024-03-06,Ali Benali,Jouets,Peluche,3,1271.94,0.15,Espagne,Web,11.09,2,3243.447
